country,stream,level,course_name,college_name,ranking,duration_years,total_cost_local,total_cost_inr,avg_salary_local,avg_salary_inr,roi,payback_years
USA,Engineering & Technology,UG,Biological & Ecological Engineering; Chemical Engineering; Civil Engineering; Computer Engineering; Computer Science; Electrical Engineering; Environmental Engineering; Industrial Engineering; Manufacturing Engineering; Materials Science; Mechanical Engineering; Nuclear Engineering,Oregon State University,624,4.0,249101.79640718564,20800000.0,96000.0,8016000.0,0.926923076923077,2.594810379241517
USA,Engineering & Technology,UG,Computer Science,Yeshiva University,624,4.0,249101.79640718564,20800000.0,88000.0,7348000.0,0.7663461538461539,2.8307022318998367
USA,Engineering & Technology,UG,Aerospace Engineering; Chemical Engineering; Civil Engineering; Computer Engineering; Computer Science; Electrical Engineering; Environmental Engineering; Explosives Engineering; Geological Engineering; Materials Science; Mechanical Engineering; Mining Engineering; Nuclear Engineering; Petroleum Engineering,Missouri University of Science and Technology,628,4.0,249101.79640718564,20800000.0,98000.0,8183000.0,0.9670673076923076,2.5418550653794454
USA,Engineering & Technology,UG,Chemical Engineering; Civil Engineering; Computer Engineering; Computer Science; Electrical Engineering; Environmental Engineering; Mechanical Engineering; Nuclear Engineering,University of South Carolina,628,4.0,249101.79640718564,20800000.0,88000.0,7348000.0,0.7663461538461539,2.8307022318998367
USA,Engineering & Technology,UG,Biomedical Engineering; Chemical Engineering; Civil Engineering; Computer Engineering; Computer Science; Electrical Engineering; Environmental Engineering; Industrial Engineering; Mechanical Engineering,University of South Florida,654,4.0,249101.79640718564,20800000.0,90000.0,7515000.0,0.8064903846153846,2.767797737857618
USA,Engineering & Technology,UG,Aerospace Engineering; Chemical Engineering; Civil Engineering; Computer Science; Electrical & Computer Engineering; Environmental Engineering; Mechanical Engineering; Petroleum Engineering,University of Oklahoma,664,4.0,249101.79640718564,20800000.0,87000.0,7264500.0,0.7462740384615385,2.8632390391630533
USA,Engineering & Technology,UG,Bioengineering; Chemical Engineering; Civil Engineering; Computer Engineering; Computer Science; Electrical Engineering; Environmental Engineering; Industrial Engineering; Materials Science; Mechanical Engineering,Lehigh University,668,4.0,249101.79640718564,20800000.0,105000.0,8767500.0,1.1075721153846154,2.3723980610208155
USA,Engineering & Technology,UG,Biomedical Engineering; Chemical Engineering; Civil Engineering; Computer Engineering; Computer Science; Cybersecurity; Electrical Engineering; Environmental Engineering; Mechanical Engineering; Naval Engineering; Ocean Engineering; Software Engineering,Stevens Institute of Technology,673,4.0,249101.79640718564,20800000.0,108000.0,9018000.0,1.1677884615384615,2.3064981148813484
USA,Engineering & Technology,UG,Aerospace Engineering; Biomedical Engineering; Chemical Engineering; Civil Engineering; Computer Engineering; Computer Science; Electrical Engineering; Environmental Engineering; Industrial & Management Engineering; Materials Engineering; Mechanical Engineering; Nuclear Engineering,Rensselaer Polytechnic Institute,695,4.0,249101.79640718564,20800000.0,105000.0,8767500.0,1.1075721153846154,2.3723980610208155
USA,Engineering & Technology,UG,Biomedical Engineering; Chemical Engineering; Civil Engineering; Computer Engineering; Computer Science; Electrical Engineering; Environmental Engineering; Industrial Engineering; Mechanical Engineering,"University of Missouri, Columbia",697,4.0,249101.79640718564,20800000.0,88000.0,7348000.0,0.7663461538461539,2.8307022318998367
USA,Engineering & Technology,UG,Aerospace Engineering; Civil Engineering; Computer Engineering; Computer Science; Electrical Engineering; Environmental Engineering; Industrial Engineering; Materials Science; Mechanical Engineering,University of Central Florida,701-710,4.0,249101.79640718564,20800000.0,92000.0,7682000.0,0.8466346153846154,2.707628221817235
USA,Engineering & Technology,UG,Biomedical Engineering; Chemical Engineering; Civil Engineering; Computer Engineering; Computer Science; Electrical Engineering; Environmental Engineering; Materials Science; Mechanical Engineering; Software Engineering,Drexel University,711-720,4.0,249101.79640718564,20800000.0,100000.0,8350000.0,1.0072115384615385,2.4910179640718564
UK,Engineering & Technology,UG,Chemical Engineering; Civil Engineering; Computer Science; Electrical & Electronic Engineering; Engineering (General); Information Engineering; Manufacturing Engineering; Mechanical Engineering; Structural Engineering,University of Cambridge,6,3.0,243809.52380952382,25600000.0,52000.0,5460000.0,0.06640625,4.688644688644689
UK,Engineering & Technology,UG,Biochemical Engineering; Civil Engineering; Chemical Engineering; Computer Science; Electronic & Electrical Engineering; Environmental Engineering; Mechanical Engineering; Nanotechnology,UCL (University College London),9,3.0,243809.52380952382,25600000.0,48000.0,5040000.0,-0.015625,5.079365079365079
UK,Engineering & Technology,UG,Computer Science; Electronic Engineering; Informatics; Robotics,King's College London (KCL),31,3.0,243809.52380952382,25600000.0,46000.0,4830000.0,-0.056640625,5.300207039337474
UK,Engineering & Technology,UG,Artificial Intelligence; Chemical Engineering; Civil Engineering; Computer Science; Electronic Engineering; Electrical Engineering; Informatics; Mechanical Engineering; Structural Engineering,University of Edinburgh,34,4.0,243809.52380952382,25600000.0,47000.0,4935000.0,-0.0361328125,5.187436676798379
UK,Engineering & Technology,UG,Aerospace Engineering; Chemical Engineering; Civil Engineering; Computer Science; Electrical & Electronic Engineering; Environmental Engineering; Materials Science; Mechanical Engineering; Structural Engineering,The University of Manchester,35,3.0,243809.52380952382,25600000.0,45000.0,4725000.0,-0.0771484375,5.417989417989418
UK,Engineering & Technology,UG,Aerospace Engineering; Bioengineering; Civil Engineering; Computer Science; Electrical & Electronic Engineering; Electronic Engineering; Engineering Mathematics; Mechanical Engineering,University of Bristol,51,3.0,243809.52380952382,25600000.0,45000.0,4725000.0,-0.0771484375,5.417989417989418
UK,Engineering & Technology,UG,Data Science (Statistics & Maths pathway only),London School of Economics and Political Science (LSE),56,3.0,243809.52380952382,25600000.0,52000.0,5460000.0,0.06640625,4.688644688644689
UK,Engineering & Technology,UG,Civil Engineering; Computer & Systems Engineering; Computer Science; Electronic Engineering; Engineering; Manufacturing & Mechanical Engineering; Mechanical Engineering,The University of Warwick,74,3.0,243809.52380952382,25600000.0,46000.0,4830000.0,-0.056640625,5.300207039337474
UK,Engineering & Technology,UG,Aerospace Engineering; Chemical Engineering; Civil Engineering; Computer Science; Electrical Engineering; Electronic Engineering; Environmental Engineering; Materials Science; Mechanical Engineering; Metallurgy; Nuclear Engineering,University of Birmingham,76,3.0,243809.52380952382,25600000.0,43000.0,4515000.0,-0.1181640625,5.66998892580288
UK,Engineering & Technology,UG,Aerospace Engineering; Biomedical Engineering; Civil Engineering; Computer Science; Electrical Engineering; Electronic Engineering; Mechanical Engineering; Software Engineering,University of Glasgow,79,4.0,243809.52380952382,25600000.0,43000.0,4515000.0,-0.1181640625,5.66998892580288
UK,Engineering & Technology,UG,Aerospace Engineering; Architectural Engineering; Chemical Engineering; Civil Engineering; Computer Science; Electronic Engineering; Environmental Engineering; Materials Engineering; Mechanical Engineering,University of Leeds,86,3.0,243809.52380952382,25600000.0,42000.0,4410000.0,-0.138671875,5.804988662131519
UK,Engineering & Technology,UG,Acoustical Engineering; Aerospace Engineering; Biomedical Engineering; Civil Engineering; Computer Science; Electronic Engineering; Environmental Engineering; Mechanical Engineering; Ship Science,University of Southampton,87,3.0,243809.52380952382,25600000.0,43000.0,4515000.0,-0.1181640625,5.66998892580288
UK,Engineering & Technology,UG,Aerospace Engineering; Bioengineering; Chemical Engineering; Civil Engineering; Computer Science; Electrical Engineering; Electronic Engineering; Materials Engineering; Mechanical Engineering; Structural Engineering,The University of Sheffield,92,3.0,243809.52380952382,25600000.0,42000.0,4410000.0,-0.138671875,5.804988662131519
UK,Engineering & Technology,UG,Computer Science; Electronic Engineering; General Engineering; Mechanical Engineering,Durham University,94,3.0,243809.52380952382,25600000.0,44000.0,4620000.0,-0.09765625,5.541125541125541
UK,Engineering & Technology,UG,Aerospace Engineering; Architecture & Environmental Design; Chemical Engineering; Civil Engineering; Computer Science; Electrical & Electronic Engineering; Environmental Engineering; Mechanical Engineering,The University of Nottingham,97,3.0,243809.52380952382,25600000.0,42000.0,4410000.0,-0.138671875,5.804988662131519
UK,Engineering & Technology,UG,Aerospace Engineering; Computer Science; Electronic Engineering; Materials Engineering; Mechanical Engineering,Queen Mary University of London (QMUL),110,3.0,243809.52380952382,25600000.0,42000.0,4410000.0,-0.138671875,5.804988662131519
UK,Engineering & Technology,UG,Computer Science,University of St Andrews,113,4.0,243809.52380952382,25600000.0,42000.0,4410000.0,-0.138671875,5.804988662131519
UK,Engineering & Technology,UG,Aerospace Engineering; Architectural Engineering; Chemical Engineering; Civil Engineering; Computer Science; Electronic & Electrical Engineering; Materials Engineering; Mechanical Engineering,University of Bath,132,3.0,243809.52380952382,25600000.0,44000.0,4620000.0,-0.09765625,5.541125541125541
UK,Engineering & Technology,UG,Chemical Engineering; Civil Engineering; Computer Science; Electrical & Electronic Engineering; Environmental Engineering; Marine Technology; Mechanical Engineering; Structural Engineering,Newcastle University,137,3.0,243809.52380952382,25600000.0,40000.0,4200000.0,-0.1796875,6.095238095238095
UK,Engineering & Technology,UG,Aerospace Engineering; Civil Engineering; Computer Science; Electrical Engineering; Electronic Engineering; Materials Science; Mechanical Engineering,University of Liverpool,147,3.0,243809.52380952382,25600000.0,39000.0,4095000.0,-0.2001953125,6.2515262515262515
UK,Engineering & Technology,UG,Computer Science; Engineering (General); Environmental Engineering; Mechanical Engineering; Renewable Energy,University of Exeter,155,3.0,243809.52380952382,25600000.0,40000.0,4200000.0,-0.1796875,6.095238095238095
UK,Engineering & Technology,UG,Computer Science; Electronic Engineering; Engineering; Mechanical Engineering,Lancaster University,157,3.0,243809.52380952382,25600000.0,39000.0,4095000.0,-0.2001953125,6.2515262515262515
UK,Engineering & Technology,UG,Computer Science; Electronic Engineering; Embedded Systems,University of York,169,3.0,243809.52380952382,25600000.0,39000.0,4095000.0,-0.2001953125,6.2515262515262515
UK,Engineering & Technology,UG,Aerospace Engineering; Civil Engineering; Computer Science; Electrical Engineering; Electronic Engineering; Environmental Engineering; Mechanical Engineering,Cardiff University (Prifysgol Caerdydd),181,3.0,243809.52380952382,25600000.0,38000.0,3990000.0,-0.220703125,6.416040100250626
UK,Engineering & Technology,UG,Computer Science; Electronic Engineering,University of Reading,194,3.0,243809.52380952382,25600000.0,37000.0,3885000.0,-0.2412109375,6.589446589446589
UK,Engineering & Technology,UG,Aerospace Engineering; Chemical Engineering; Civil Engineering; Computer Science; Electrical Engineering; Electronic Engineering; Environmental Engineering; Mechanical Engineering; Software Engineering,Queen's University Belfast,199,3.0,243809.52380952382,25600000.0,37000.0,3885000.0,-0.2412109375,6.589446589446589
